SAP-TH-ATLAGOS-RANGE	Táblázat fejléc	Átlagos range	SAP — »SAP megoldások bemutatása« rész, »TOP 3 pozíció« rész	Szabad szöveg.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-N	Sales, Marketing — munkavállalói — 3. kérdés — válaszadók	106	Piaci trendek	Egész szám.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-OPT01	Sales, Marketing — munkavállalói — 3. kérdés — Igen, több felelősséget / feladatot kaptam (%)	16.98	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-OPT02	Sales, Marketing — munkavállalói — 3. kérdés — Igen, előléptettek (%)	0.94	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-OPT03	Sales, Marketing — munkavállalói — 3. kérdés — Igen, munkahelyet váltottam (%)	32.08	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-OPT04	Sales, Marketing — munkavállalói — 3. kérdés — Nem (%)	50.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG1-N	Sales, Marketing — munkavállalói — 3. kérdés — kevesebb, mint 1 év — válaszadók	1	Piaci trendek	Egész szám.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG1-OPT01	Sales, Marketing — munkavállalói — 3. kérdés — kevesebb, mint 1 év — Igen, több felelősséget / feladatot kaptam (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG1-OPT02	Sales, Marketing — munkavállalói — 3. kérdés — kevesebb, mint 1 év — Igen, előléptettek (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG1-OPT03	Sales, Marketing — munkavállalói — 3. kérdés — kevesebb, mint 1 év — Igen, munkahelyet váltottam (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG1-OPT04	Sales, Marketing — munkavállalói — 3. kérdés — kevesebb, mint 1 év — Nem (%)	100.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG2-N	Sales, Marketing — munkavállalói — 3. kérdés — 1-2 év — válaszadók	3	Piaci trendek	Egész szám.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG2-OPT01	Sales, Marketing — munkavállalói — 3. kérdés — 1-2 év — Igen, több felelősséget / feladatot kaptam (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG2-OPT02	Sales, Marketing — munkavállalói — 3. kérdés — 1-2 év — Igen, előléptettek (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG2-OPT03	Sales, Marketing — munkavállalói — 3. kérdés — 1-2 év — Igen, munkahelyet váltottam (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG2-OPT04	Sales, Marketing — munkavállalói — 3. kérdés — 1-2 év — Nem (%)	100.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG3-N	Sales, Marketing — munkavállalói — 3. kérdés — 3-5 év — válaszadók	16	Piaci trendek	Egész szám.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG3-OPT01	Sales, Marketing — munkavállalói — 3. kérdés — 3-5 év — Igen, több felelősséget / feladatot kaptam (%)	25.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG3-OPT02	Sales, Marketing — munkavállalói — 3. kérdés — 3-5 év — Igen, előléptettek (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG3-OPT03	Sales, Marketing — munkavállalói — 3. kérdés — 3-5 év — Igen, munkahelyet váltottam (%)	50.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG3-OPT04	Sales, Marketing — munkavállalói — 3. kérdés — 3-5 év — Nem (%)	25.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG4-N	Sales, Marketing — munkavállalói — 3. kérdés — 6-10 év — válaszadók	17	Piaci trendek	Egész szám.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG4-OPT01	Sales, Marketing — munkavállalói — 3. kérdés — 6-10 év — Igen, több felelősséget / feladatot kaptam (%)	17.65	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG4-OPT02	Sales, Marketing — munkavállalói — 3. kérdés — 6-10 év — Igen, előléptettek (%)	5.88	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG4-OPT03	Sales, Marketing — munkavállalói — 3. kérdés — 6-10 év — Igen, munkahelyet váltottam (%)	29.41	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG4-OPT04	Sales, Marketing — munkavállalói — 3. kérdés — 6-10 év — Nem (%)	47.06	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG5-N	Sales, Marketing — munkavállalói — 3. kérdés — 11-20 év — válaszadók	32	Piaci trendek	Egész szám.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG5-OPT01	Sales, Marketing — munkavállalói — 3. kérdés — 11-20 év — Igen, több felelősséget / feladatot kaptam (%)	15.63	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG5-OPT02	Sales, Marketing — munkavállalói — 3. kérdés — 11-20 év — Igen, előléptettek (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG5-OPT03	Sales, Marketing — munkavállalói — 3. kérdés — 11-20 év — Igen, munkahelyet váltottam (%)	40.63	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG5-OPT04	Sales, Marketing — munkavállalói — 3. kérdés — 11-20 év — Nem (%)	43.75	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG6-N	Sales, Marketing — munkavállalói — 3. kérdés — több, mint 20 év — válaszadók	37	Piaci trendek	Egész szám.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG6-OPT01	Sales, Marketing — munkavállalói — 3. kérdés — több, mint 20 év — Igen, több felelősséget / feladatot kaptam (%)	16.22	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG6-OPT02	Sales, Marketing — munkavállalói — 3. kérdés — több, mint 20 év — Igen, előléptettek (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG6-OPT03	Sales, Marketing — munkavállalói — 3. kérdés — több, mint 20 év — Igen, munkahelyet váltottam (%)	21.62	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q03-SEG6-OPT04	Sales, Marketing — munkavállalói — 3. kérdés — több, mint 20 év — Nem (%)	62.16	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q04-OPT01	Sales, Marketing — munkavállalói — 4. kérdés — fizetés (átlag)	3.773	Piaci trendek	Súlyozott átlag, 1–4.
SURVEY-SALES-MARKETING-EMPLOYEE-Q04-OPT02	Sales, Marketing — munkavállalói — 4. kérdés — home office (átlag)	3.278	Piaci trendek	Súlyozott átlag, 1–4.
SURVEY-SALES-MARKETING-EMPLOYEE-Q04-OPT03	Sales, Marketing — munkavállalói — 4. kérdés — work-life balance (átlag)	3.639	Piaci trendek	Súlyozott átlag, 1–4.
SURVEY-SALES-MARKETING-EMPLOYEE-Q04-OPT04	Sales, Marketing — munkavállalói — 4. kérdés — szakmai fejlődés lehetősége (átlag)	3.237	Piaci trendek	Súlyozott átlag, 1–4.
SURVEY-SALES-MARKETING-EMPLOYEE-Q04-OPT05	Sales, Marketing — munkavállalói — 4. kérdés — tervezhető karrierút (átlag)	2.876	Piaci trendek	Súlyozott átlag, 1–4.
SURVEY-SALES-MARKETING-EMPLOYEE-Q04-OPT06	Sales, Marketing — munkavállalói — 4. kérdés — lokáció (átlag)	3.134	Piaci trendek	Súlyozott átlag, 1–4.
SURVEY-SALES-MARKETING-EMPLOYEE-Q04-OPT07	Sales, Marketing — munkavállalói — 4. kérdés — vállalati kultúra (átlag)	3.34	Piaci trendek	Súlyozott átlag, 1–4.
SURVEY-SALES-MARKETING-EMPLOYEE-Q04-OPT08	Sales, Marketing — munkavállalói — 4. kérdés — jövőbeli felettes személye (átlag)	3.505	Piaci trendek	Súlyozott átlag, 1–4.
SURVEY-SALES-MARKETING-EMPLOYEE-Q04-OPT09	Sales, Marketing — munkavállalói — 4. kérdés — vállalat stabilitása (átlag)	3.567	Piaci trendek	Súlyozott átlag, 1–4.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-N	Sales, Marketing — munkavállalói — 8. kérdés — válaszadók	106	Piaci trendek	Egész szám.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-OPT01	Sales, Marketing — munkavállalói — 8. kérdés — 0 (%)	29.25	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-OPT02	Sales, Marketing — munkavállalói — 8. kérdés — 1 (%)	9.43	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-OPT03	Sales, Marketing — munkavállalói — 8. kérdés — 2 (%)	24.53	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-OPT04	Sales, Marketing — munkavállalói — 8. kérdés — 3 (%)	19.81	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-OPT05	Sales, Marketing — munkavállalói — 8. kérdés — 4 (%)	4.72	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-OPT06	Sales, Marketing — munkavállalói — 8. kérdés — 5 (%)	12.26	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG1-N	Sales, Marketing — munkavállalói — 8. kérdés — kevesebb, mint 1 év — válaszadók	1	Piaci trendek	Egész szám.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG1-OPT01	Sales, Marketing — munkavállalói — 8. kérdés — kevesebb, mint 1 év — 0 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG1-OPT02	Sales, Marketing — munkavállalói — 8. kérdés — kevesebb, mint 1 év — 1 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG1-OPT03	Sales, Marketing — munkavállalói — 8. kérdés — kevesebb, mint 1 év — 2 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG1-OPT04	Sales, Marketing — munkavállalói — 8. kérdés — kevesebb, mint 1 év — 3 (%)	100.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG1-OPT05	Sales, Marketing — munkavállalói — 8. kérdés — kevesebb, mint 1 év — 4 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG1-OPT06	Sales, Marketing — munkavállalói — 8. kérdés — kevesebb, mint 1 év — 5 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG2-N	Sales, Marketing — munkavállalói — 8. kérdés — 1-2 év — válaszadók	3	Piaci trendek	Egész szám.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG2-OPT01	Sales, Marketing — munkavállalói — 8. kérdés — 1-2 év — 0 (%)	100.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG2-OPT02	Sales, Marketing — munkavállalói — 8. kérdés — 1-2 év — 1 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG2-OPT03	Sales, Marketing — munkavállalói — 8. kérdés — 1-2 év — 2 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG2-OPT04	Sales, Marketing — munkavállalói — 8. kérdés — 1-2 év — 3 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG2-OPT05	Sales, Marketing — munkavállalói — 8. kérdés — 1-2 év — 4 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG2-OPT06	Sales, Marketing — munkavállalói — 8. kérdés — 1-2 év — 5 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG3-N	Sales, Marketing — munkavállalói — 8. kérdés — 3-5 év — válaszadók	16	Piaci trendek	Egész szám.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG3-OPT01	Sales, Marketing — munkavállalói — 8. kérdés — 3-5 év — 0 (%)	43.75	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG3-OPT02	Sales, Marketing — munkavállalói — 8. kérdés — 3-5 év — 1 (%)	6.25	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG3-OPT03	Sales, Marketing — munkavállalói — 8. kérdés — 3-5 év — 2 (%)	25.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG3-OPT04	Sales, Marketing — munkavállalói — 8. kérdés — 3-5 év — 3 (%)	25.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG3-OPT05	Sales, Marketing — munkavállalói — 8. kérdés — 3-5 év — 4 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG3-OPT06	Sales, Marketing — munkavállalói — 8. kérdés — 3-5 év — 5 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG4-N	Sales, Marketing — munkavállalói — 8. kérdés — 6-10 év — válaszadók	17	Piaci trendek	Egész szám.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG4-OPT01	Sales, Marketing — munkavállalói — 8. kérdés — 6-10 év — 0 (%)	17.65	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG4-OPT02	Sales, Marketing — munkavállalói — 8. kérdés — 6-10 év — 1 (%)	5.88	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG4-OPT03	Sales, Marketing — munkavállalói — 8. kérdés — 6-10 év — 2 (%)	35.29	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG4-OPT04	Sales, Marketing — munkavállalói — 8. kérdés — 6-10 év — 3 (%)	23.53	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG4-OPT05	Sales, Marketing — munkavállalói — 8. kérdés — 6-10 év — 4 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG4-OPT06	Sales, Marketing — munkavállalói — 8. kérdés — 6-10 év — 5 (%)	17.65	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG5-N	Sales, Marketing — munkavállalói — 8. kérdés — 11-20 év — válaszadók	32	Piaci trendek	Egész szám.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG5-OPT01	Sales, Marketing — munkavállalói — 8. kérdés — 11-20 év — 0 (%)	31.25	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG5-OPT02	Sales, Marketing — munkavállalói — 8. kérdés — 11-20 év — 1 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG5-OPT03	Sales, Marketing — munkavállalói — 8. kérdés — 11-20 év — 2 (%)	25.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG5-OPT04	Sales, Marketing — munkavállalói — 8. kérdés — 11-20 év — 3 (%)	18.75	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG5-OPT05	Sales, Marketing — munkavállalói — 8. kérdés — 11-20 év — 4 (%)	9.38	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG5-OPT06	Sales, Marketing — munkavállalói — 8. kérdés — 11-20 év — 5 (%)	15.63	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG6-N	Sales, Marketing — munkavállalói — 8. kérdés — több, mint 20 év — válaszadók	37	Piaci trendek	Egész szám.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG6-OPT01	Sales, Marketing — munkavállalói — 8. kérdés — több, mint 20 év — 0 (%)	21.62	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG6-OPT02	Sales, Marketing — munkavállalói — 8. kérdés — több, mint 20 év — 1 (%)	21.62	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG6-OPT03	Sales, Marketing — munkavállalói — 8. kérdés — több, mint 20 év — 2 (%)	21.62	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG6-OPT04	Sales, Marketing — munkavállalói — 8. kérdés — több, mint 20 év — 3 (%)	16.22	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG6-OPT05	Sales, Marketing — munkavállalói — 8. kérdés — több, mint 20 év — 4 (%)	5.41	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q08-SEG6-OPT06	Sales, Marketing — munkavállalói — 8. kérdés — több, mint 20 év — 5 (%)	13.51	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-N	Sales, Marketing — munkavállalói — 9. kérdés — válaszadók	106	Piaci trendek	Egész szám.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-OPT01	Sales, Marketing — munkavállalói — 9. kérdés — 0 (%)	3.77	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-OPT02	Sales, Marketing — munkavállalói — 9. kérdés — 1 (%)	6.6	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-OPT03	Sales, Marketing — munkavállalói — 9. kérdés — 2 (%)	32.08	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-OPT04	Sales, Marketing — munkavállalói — 9. kérdés — 3 (%)	39.62	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-OPT05	Sales, Marketing — munkavállalói — 9. kérdés — 4 (%)	14.15	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-OPT06	Sales, Marketing — munkavállalói — 9. kérdés — 5 (%)	3.77	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG1-N	Sales, Marketing — munkavállalói — 9. kérdés — kevesebb, mint 1 év — válaszadók	1	Piaci trendek	Egész szám.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG1-OPT01	Sales, Marketing — munkavállalói — 9. kérdés — kevesebb, mint 1 év — 0 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG1-OPT02	Sales, Marketing — munkavállalói — 9. kérdés — kevesebb, mint 1 év — 1 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG1-OPT03	Sales, Marketing — munkavállalói — 9. kérdés — kevesebb, mint 1 év — 2 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG1-OPT04	Sales, Marketing — munkavállalói — 9. kérdés — kevesebb, mint 1 év — 3 (%)	100.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG1-OPT05	Sales, Marketing — munkavállalói — 9. kérdés — kevesebb, mint 1 év — 4 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG1-OPT06	Sales, Marketing — munkavállalói — 9. kérdés — kevesebb, mint 1 év — 5 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG2-N	Sales, Marketing — munkavállalói — 9. kérdés — 1-2 év — válaszadók	3	Piaci trendek	Egész szám.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG2-OPT01	Sales, Marketing — munkavállalói — 9. kérdés — 1-2 év — 0 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG2-OPT02	Sales, Marketing — munkavállalói — 9. kérdés — 1-2 év — 1 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG2-OPT03	Sales, Marketing — munkavállalói — 9. kérdés — 1-2 év — 2 (%)	33.33	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG2-OPT04	Sales, Marketing — munkavállalói — 9. kérdés — 1-2 év — 3 (%)	66.67	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG2-OPT05	Sales, Marketing — munkavállalói — 9. kérdés — 1-2 év — 4 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG2-OPT06	Sales, Marketing — munkavállalói — 9. kérdés — 1-2 év — 5 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG3-N	Sales, Marketing — munkavállalói — 9. kérdés — 3-5 év — válaszadók	16	Piaci trendek	Egész szám.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG3-OPT01	Sales, Marketing — munkavállalói — 9. kérdés — 3-5 év — 0 (%)	6.25	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG3-OPT02	Sales, Marketing — munkavállalói — 9. kérdés — 3-5 év — 1 (%)	6.25	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG3-OPT03	Sales, Marketing — munkavállalói — 9. kérdés — 3-5 év — 2 (%)	25.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG3-OPT04	Sales, Marketing — munkavállalói — 9. kérdés — 3-5 év — 3 (%)	50.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG3-OPT05	Sales, Marketing — munkavállalói — 9. kérdés — 3-5 év — 4 (%)	12.5	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG3-OPT06	Sales, Marketing — munkavállalói — 9. kérdés — 3-5 év — 5 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG4-N	Sales, Marketing — munkavállalói — 9. kérdés — 6-10 év — válaszadók	17	Piaci trendek	Egész szám.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG4-OPT01	Sales, Marketing — munkavállalói — 9. kérdés — 6-10 év — 0 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG4-OPT02	Sales, Marketing — munkavállalói — 9. kérdés — 6-10 év — 1 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG4-OPT03	Sales, Marketing — munkavállalói — 9. kérdés — 6-10 év — 2 (%)	23.53	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG4-OPT04	Sales, Marketing — munkavállalói — 9. kérdés — 6-10 év — 3 (%)	52.94	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG4-OPT05	Sales, Marketing — munkavállalói — 9. kérdés — 6-10 év — 4 (%)	23.53	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG4-OPT06	Sales, Marketing — munkavállalói — 9. kérdés — 6-10 év — 5 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG5-N	Sales, Marketing — munkavállalói — 9. kérdés — 11-20 év — válaszadók	32	Piaci trendek	Egész szám.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG5-OPT01	Sales, Marketing — munkavállalói — 9. kérdés — 11-20 év — 0 (%)	9.38	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG5-OPT02	Sales, Marketing — munkavállalói — 9. kérdés — 11-20 év — 1 (%)	3.13	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG5-OPT03	Sales, Marketing — munkavállalói — 9. kérdés — 11-20 év — 2 (%)	28.13	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG5-OPT04	Sales, Marketing — munkavállalói — 9. kérdés — 11-20 év — 3 (%)	37.5	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG5-OPT05	Sales, Marketing — munkavállalói — 9. kérdés — 11-20 év — 4 (%)	15.63	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG5-OPT06	Sales, Marketing — munkavállalói — 9. kérdés — 11-20 év — 5 (%)	6.25	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG6-N	Sales, Marketing — munkavállalói — 9. kérdés — több, mint 20 év — válaszadók	37	Piaci trendek	Egész szám.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG6-OPT01	Sales, Marketing — munkavállalói — 9. kérdés — több, mint 20 év — 0 (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG6-OPT02	Sales, Marketing — munkavállalói — 9. kérdés — több, mint 20 év — 1 (%)	13.51	Piaci trendek	Százalék, 0–100.
SURVEY-SALES-MARKETING-EMPLOYEE-Q09-SEG6-OPT03	Sales, Marketing — munkavállalói — 9. kérdés — több, mint 20 év — 2 (%)	43.24	Piaci trendek	Százalék, 0–100.
