CONTENT-SHARED-NAV-PIACI-TRENDEK	Fő navigáció — Piaci trendek	Piaci trendek	Minden oldal — fejléc navigáció	Statikus szöveg, a kezdőoldalra (index.html#trends) mutató nav-link felirata.
SALARY-GYARTAS-TERMELES-MERNOKSEG-SHIFT-LEADER-MEDIOR-SZINT	Shift Leader (Medior) — szint	Medior	Bérek — Gyártás, Termelés, Mérnökség terület, „Shift Leader” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-GYARTAS-TERMELES-MERNOKSEG-SHIFT-LEADER-MEDIOR-MIN	Shift Leader (Medior) — min	600000	Bérek — Gyártás, Termelés, Mérnökség terület, „Shift Leader” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-SHIFT-LEADER-MEDIOR-MAX	Shift Leader (Medior) — max	800000	Bérek — Gyártás, Termelés, Mérnökség terület, „Shift Leader” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-SHIFT-LEADER-SENIOR-SZINT	Shift Leader (Senior) — szint	Senior	Bérek — Gyártás, Termelés, Mérnökség terület, „Shift Leader” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-GYARTAS-TERMELES-MERNOKSEG-SHIFT-LEADER-SENIOR-MIN	Shift Leader (Senior) — min	800000	Bérek — Gyártás, Termelés, Mérnökség terület, „Shift Leader” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-SHIFT-LEADER-SENIOR-MAX	Shift Leader (Senior) — max	1000000	Bérek — Gyártás, Termelés, Mérnökség terület, „Shift Leader” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-PROJECT-MANAGER-TOP3-MIN	Project Manager — min	1300000	Bérek — Gyártás, Termelés, Mérnökség terület, „Project Manager” pozíció	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-PROJECT-MANAGER-TOP3-IDBC	Project Manager — idbc	1500000	Bérek — Gyártás, Termelés, Mérnökség terület, „Project Manager” pozíció	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). IDBC szakértői által javasolt bér — havi bruttó Ft. Csak a TOP3 kiemelt pozícióknál van kitöltve. Típus: egész szám vagy üres.
SALARY-GYARTAS-TERMELES-MERNOKSEG-PROJECT-MANAGER-TOP3-MAX	Project Manager — max	1500000	Bérek — Gyártás, Termelés, Mérnökség terület, „Project Manager” pozíció	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-PROJECT-MANAGER-TOP3-LINKEDIN	Project Manager — linkedin	3133	Bérek — Gyártás, Termelés, Mérnökség terület, „Project Manager” pozíció	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). LinkedIn Talent Insight szerint elérhető jelöltek száma Magyarországon. Típus: egész szám, csak egyes TOP3 pozícióknál van adat.
SALARY-GYARTAS-TERMELES-MERNOKSEG-ENGINEERING-TEAM-LEADER-JUNIOR-SZINT	Engineering Team Leader (Junior) — szint	Junior	Bérek — Gyártás, Termelés, Mérnökség terület, „Engineering Team Leader” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-GYARTAS-TERMELES-MERNOKSEG-ENGINEERING-TEAM-LEADER-JUNIOR-MIN	Engineering Team Leader (Junior) — min	800000	Bérek — Gyártás, Termelés, Mérnökség terület, „Engineering Team Leader” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-ENGINEERING-TEAM-LEADER-JUNIOR-MAX	Engineering Team Leader (Junior) — max	1000000	Bérek — Gyártás, Termelés, Mérnökség terület, „Engineering Team Leader” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-ENGINEERING-TEAM-LEADER-MEDIOR-SZINT	Engineering Team Leader (Medior) — szint	Medior	Bérek — Gyártás, Termelés, Mérnökség terület, „Engineering Team Leader” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-GYARTAS-TERMELES-MERNOKSEG-ENGINEERING-TEAM-LEADER-MEDIOR-MIN	Engineering Team Leader (Medior) — min	1000000	Bérek — Gyártás, Termelés, Mérnökség terület, „Engineering Team Leader” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-ENGINEERING-TEAM-LEADER-MEDIOR-MAX	Engineering Team Leader (Medior) — max	1200000	Bérek — Gyártás, Termelés, Mérnökség terület, „Engineering Team Leader” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-ENGINEERING-TEAM-LEADER-SENIOR-SZINT	Engineering Team Leader (Senior) — szint	Senior	Bérek — Gyártás, Termelés, Mérnökség terület, „Engineering Team Leader” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-GYARTAS-TERMELES-MERNOKSEG-ENGINEERING-TEAM-LEADER-SENIOR-MIN	Engineering Team Leader (Senior) — min	1200000	Bérek — Gyártás, Termelés, Mérnökség terület, „Engineering Team Leader” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-ENGINEERING-TEAM-LEADER-SENIOR-MAX	Engineering Team Leader (Senior) — max	1500000	Bérek — Gyártás, Termelés, Mérnökség terület, „Engineering Team Leader” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-TEST-ENGINEER-JUNIOR-SZINT	Test Engineer (Junior) — szint	Junior	Bérek — Gyártás, Termelés, Mérnökség terület, „Test Engineer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-GYARTAS-TERMELES-MERNOKSEG-TEST-ENGINEER-JUNIOR-MIN	Test Engineer (Junior) — min	700000	Bérek — Gyártás, Termelés, Mérnökség terület, „Test Engineer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-TEST-ENGINEER-JUNIOR-MAX	Test Engineer (Junior) — max	900000	Bérek — Gyártás, Termelés, Mérnökség terület, „Test Engineer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-TEST-ENGINEER-MEDIOR-SZINT	Test Engineer (Medior) — szint	Medior	Bérek — Gyártás, Termelés, Mérnökség terület, „Test Engineer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-GYARTAS-TERMELES-MERNOKSEG-TEST-ENGINEER-MEDIOR-MIN	Test Engineer (Medior) — min	900000	Bérek — Gyártás, Termelés, Mérnökség terület, „Test Engineer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-TEST-ENGINEER-MEDIOR-MAX	Test Engineer (Medior) — max	1200000	Bérek — Gyártás, Termelés, Mérnökség terület, „Test Engineer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-TEST-ENGINEER-SENIOR-SZINT	Test Engineer (Senior) — szint	Senior	Bérek — Gyártás, Termelés, Mérnökség terület, „Test Engineer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-GYARTAS-TERMELES-MERNOKSEG-TEST-ENGINEER-SENIOR-MIN	Test Engineer (Senior) — min	1200000	Bérek — Gyártás, Termelés, Mérnökség terület, „Test Engineer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-TEST-ENGINEER-SENIOR-MAX	Test Engineer (Senior) — max	1500000	Bérek — Gyártás, Termelés, Mérnökség terület, „Test Engineer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-MAINTANANCE-ENGINEER-JUNIOR-SZINT	Maintanance Engineer (Junior) — szint	Junior	Bérek — Gyártás, Termelés, Mérnökség terület, „Maintanance Engineer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-GYARTAS-TERMELES-MERNOKSEG-MAINTANANCE-ENGINEER-JUNIOR-MIN	Maintanance Engineer (Junior) — min	600000	Bérek — Gyártás, Termelés, Mérnökség terület, „Maintanance Engineer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-MAINTANANCE-ENGINEER-JUNIOR-MAX	Maintanance Engineer (Junior) — max	900000	Bérek — Gyártás, Termelés, Mérnökség terület, „Maintanance Engineer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-MAINTANANCE-ENGINEER-MEDIOR-SZINT	Maintanance Engineer (Medior) — szint	Medior	Bérek — Gyártás, Termelés, Mérnökség terület, „Maintanance Engineer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-GYARTAS-TERMELES-MERNOKSEG-MAINTANANCE-ENGINEER-MEDIOR-MIN	Maintanance Engineer (Medior) — min	800000	Bérek — Gyártás, Termelés, Mérnökség terület, „Maintanance Engineer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-MAINTANANCE-ENGINEER-MEDIOR-MAX	Maintanance Engineer (Medior) — max	1100000	Bérek — Gyártás, Termelés, Mérnökség terület, „Maintanance Engineer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-MAINTANANCE-ENGINEER-SENIOR-SZINT	Maintanance Engineer (Senior) — szint	Senior	Bérek — Gyártás, Termelés, Mérnökség terület, „Maintanance Engineer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-GYARTAS-TERMELES-MERNOKSEG-MAINTANANCE-ENGINEER-SENIOR-MIN	Maintanance Engineer (Senior) — min	1100000	Bérek — Gyártás, Termelés, Mérnökség terület, „Maintanance Engineer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-MAINTANANCE-ENGINEER-SENIOR-MAX	Maintanance Engineer (Senior) — max	1400000	Bérek — Gyártás, Termelés, Mérnökség terület, „Maintanance Engineer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-EHS-ENGINEER-JUNIOR-SZINT	EHS Engineer (Junior) — szint	Junior	Bérek — Gyártás, Termelés, Mérnökség terület, „EHS Engineer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-GYARTAS-TERMELES-MERNOKSEG-EHS-ENGINEER-JUNIOR-MIN	EHS Engineer (Junior) — min	700000	Bérek — Gyártás, Termelés, Mérnökség terület, „EHS Engineer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-EHS-ENGINEER-JUNIOR-MAX	EHS Engineer (Junior) — max	900000	Bérek — Gyártás, Termelés, Mérnökség terület, „EHS Engineer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-EHS-ENGINEER-MEDIOR-SZINT	EHS Engineer (Medior) — szint	Medior	Bérek — Gyártás, Termelés, Mérnökség terület, „EHS Engineer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-GYARTAS-TERMELES-MERNOKSEG-EHS-ENGINEER-MEDIOR-MIN	EHS Engineer (Medior) — min	900000	Bérek — Gyártás, Termelés, Mérnökség terület, „EHS Engineer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-EHS-ENGINEER-MEDIOR-MAX	EHS Engineer (Medior) — max	1200000	Bérek — Gyártás, Termelés, Mérnökség terület, „EHS Engineer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-EHS-ENGINEER-SENIOR-SZINT	EHS Engineer (Senior) — szint	Senior	Bérek — Gyártás, Termelés, Mérnökség terület, „EHS Engineer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-GYARTAS-TERMELES-MERNOKSEG-EHS-ENGINEER-SENIOR-MIN	EHS Engineer (Senior) — min	1200000	Bérek — Gyártás, Termelés, Mérnökség terület, „EHS Engineer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-EHS-ENGINEER-SENIOR-MAX	EHS Engineer (Senior) — max	1400000	Bérek — Gyártás, Termelés, Mérnökség terület, „EHS Engineer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-LEAN-MERNOK-JUNIOR-SZINT	Lean Mérnök (Junior) — szint	Junior	Bérek — Gyártás, Termelés, Mérnökség terület, „Lean Mérnök” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-GYARTAS-TERMELES-MERNOKSEG-LEAN-MERNOK-JUNIOR-MIN	Lean Mérnök (Junior) — min	700000	Bérek — Gyártás, Termelés, Mérnökség terület, „Lean Mérnök” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-LEAN-MERNOK-JUNIOR-MAX	Lean Mérnök (Junior) — max	900000	Bérek — Gyártás, Termelés, Mérnökség terület, „Lean Mérnök” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-LEAN-MERNOK-MEDIOR-SZINT	Lean Mérnök (Medior) — szint	Medior	Bérek — Gyártás, Termelés, Mérnökség terület, „Lean Mérnök” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-GYARTAS-TERMELES-MERNOKSEG-LEAN-MERNOK-MEDIOR-MIN	Lean Mérnök (Medior) — min	900000	Bérek — Gyártás, Termelés, Mérnökség terület, „Lean Mérnök” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-LEAN-MERNOK-MEDIOR-MAX	Lean Mérnök (Medior) — max	1200000	Bérek — Gyártás, Termelés, Mérnökség terület, „Lean Mérnök” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-LEAN-MERNOK-SENIOR-SZINT	Lean Mérnök (Senior) — szint	Senior	Bérek — Gyártás, Termelés, Mérnökség terület, „Lean Mérnök” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-GYARTAS-TERMELES-MERNOKSEG-LEAN-MERNOK-SENIOR-MIN	Lean Mérnök (Senior) — min	1200000	Bérek — Gyártás, Termelés, Mérnökség terület, „Lean Mérnök” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-LEAN-MERNOK-SENIOR-MAX	Lean Mérnök (Senior) — max	1700000	Bérek — Gyártás, Termelés, Mérnökség terület, „Lean Mérnök” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-WELDING-ENGINEER-JUNIOR-SZINT	Welding Engineer (Junior) — szint	Junior	Bérek — Gyártás, Termelés, Mérnökség terület, „Welding Engineer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-GYARTAS-TERMELES-MERNOKSEG-WELDING-ENGINEER-JUNIOR-MIN	Welding Engineer (Junior) — min	700000	Bérek — Gyártás, Termelés, Mérnökség terület, „Welding Engineer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-WELDING-ENGINEER-JUNIOR-MAX	Welding Engineer (Junior) — max	900000	Bérek — Gyártás, Termelés, Mérnökség terület, „Welding Engineer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-WELDING-ENGINEER-MEDIOR-SZINT	Welding Engineer (Medior) — szint	Medior	Bérek — Gyártás, Termelés, Mérnökség terület, „Welding Engineer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-GYARTAS-TERMELES-MERNOKSEG-WELDING-ENGINEER-MEDIOR-MIN	Welding Engineer (Medior) — min	900000	Bérek — Gyártás, Termelés, Mérnökség terület, „Welding Engineer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-WELDING-ENGINEER-MEDIOR-MAX	Welding Engineer (Medior) — max	1200000	Bérek — Gyártás, Termelés, Mérnökség terület, „Welding Engineer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-WELDING-ENGINEER-SENIOR-SZINT	Welding Engineer (Senior) — szint	Senior	Bérek — Gyártás, Termelés, Mérnökség terület, „Welding Engineer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-GYARTAS-TERMELES-MERNOKSEG-WELDING-ENGINEER-SENIOR-MIN	Welding Engineer (Senior) — min	1200000	Bérek — Gyártás, Termelés, Mérnökség terület, „Welding Engineer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-GYARTAS-TERMELES-MERNOKSEG-WELDING-ENGINEER-SENIOR-MAX	Welding Engineer (Senior) — max	1700000	Bérek — Gyártás, Termelés, Mérnökség terület, „Welding Engineer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-EPITOIPAR-INGATLAN-ARCHITECTURAL-ENGINEER-JUNIOR-SZINT	Architectural Engineer (Junior) — szint	Junior	Bérek — Építőipar, Ingatlan terület, „Architectural Engineer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
